1.212873e+02 2.578800e-01
1.214673e+02 2.536500e-01
1.216573e+02 2.566400e-01
1.220273e+02 2.331700e-01
1.223973e+02 2.504600e-01
1.227673e+02 2.578800e-01
1.231373e+02 2.520400e-01
1.235073e+02 2.434000e-01
1.238773e+02 2.436700e-01
1.242573e+02 2.520400e-01
1.246273e+02 2.351100e-01
1.249973e+02 2.609600e-01
1.253873e+02 2.570800e-01
1.257573e+02 2.608600e-01
1.261273e+02 2.628200e-01
1.265073e+02 2.526600e-01
1.268773e+02 2.459700e-01
1.272473e+02 2.470300e-01
1.276173e+02 2.470300e-01
1.279873e+02 2.781600e-01
1.281773e+02 2.853200e-01
1.283573e+02 2.731400e-01
1.287273e+02 2.648400e-01
1.290973e+02 2.641500e-01
1.294973e+02 2.674900e-01
1.298673e+02 2.782600e-01
1.302373e+02 2.821400e-01
1.306073e+02 2.583200e-01
1.309773e+02 2.668700e-01
1.313473e+02 2.533800e-01
1.317173e+02 2.460400e-01
1.320873e+02 2.452500e-01
1.324573e+02 2.542700e-01
1.328273e+02 2.480900e-01
1.331973e+02 2.505600e-01
1.335773e+02 2.393500e-01
1.339673e+02 2.594600e-01
1.343373e+02 2.594600e-01
1.347073e+02 2.412900e-01
1.348973e+02 2.489600e-01
1.350773e+02 2.374000e-01
1.354473e+02 2.344900e-01
1.358173e+02 2.314900e-01
1.361873e+02 2.359000e-01
1.365573e+02 2.463100e-01
1.369273e+02 2.303500e-01
1.372973e+02 2.292000e-01
1.376773e+02 2.396100e-01
1.380473e+02 2.266400e-01
1.384373e+02 2.341400e-01
1.388073e+02 2.239000e-01
1.391773e+02 2.313200e-01
1.395473e+02 2.292900e-01
1.399173e+02 2.286700e-01
1.402873e+02 2.229300e-01
1.406573e+02 2.187900e-01
1.410273e+02 2.187900e-01
1.413973e+02 2.062600e-01
1.415873e+02 1.883500e-01
1.417673e+02 2.079300e-01
1.421373e+02 2.123400e-01
1.425073e+02 2.002600e-01
1.428773e+02 1.996400e-01
1.432473e+02 2.001700e-01
1.436473e+02 2.085500e-01
1.440173e+02 2.044900e-01
1.443873e+02 2.222300e-01
1.447573e+02 2.237300e-01
1.451273e+02 2.071400e-01
1.454973e+02 2.157000e-01
1.458673e+02 2.099600e-01
1.462373e+02 2.221400e-01
1.466073e+02 2.022900e-01
1.469773e+02 2.113700e-01
1.473473e+02 2.157900e-01
1.477173e+02 2.157900e-01
1.480873e+02 2.069600e-01
1.484773e+02 2.203800e-01
1.486673e+02 2.092600e-01
1.488473e+02 2.202000e-01
1.492173e+02 1.936400e-01
1.495873e+02 2.116400e-01
1.499573e+02 2.120800e-01
1.503273e+02 2.355500e-01
1.506973e+02 2.223200e-01
1.510673e+02 2.200200e-01
1.514373e+02 2.445600e-01
1.518073e+02 2.529300e-01
1.521773e+02 2.497500e-01
1.525473e+02 2.365200e-01
1.529173e+02 2.344900e-01
1.532873e+02 2.249600e-01
1.536773e+02 2.384600e-01
1.540473e+02 2.375800e-01
1.544173e+02 2.375800e-01
1.547873e+02 2.251400e-01
1.551573e+02 2.329000e-01
1.553473e+02 2.487800e-01
1.555273e+02 2.317600e-01
1.558973e+02 2.498500e-01
1.562673e+02 2.318500e-01
1.566373e+02 2.330800e-01
1.570073e+02 2.127900e-01
1.573773e+02 2.235500e-01
1.577473e+02 2.224900e-01
1.581173e+02 2.192300e-01
1.584873e+02 2.082900e-01
1.588573e+02 2.137600e-01
1.592273e+02 2.515300e-01
1.596173e+02 2.475500e-01
1.599873e+02 2.651100e-01
1.603573e+02 2.485100e-01
1.607273e+02 2.369600e-01
1.610973e+02 2.369600e-01
1.614673e+02 2.343200e-01
1.618373e+02 2.430500e-01
1.620173e+02 2.293700e-01
1.622073e+02 2.305200e-01
1.625773e+02 2.374000e-01
1.629373e+02 2.476500e-01
1.633073e+02 2.610600e-01
1.636773e+02 2.636100e-01
1.640473e+02 2.635300e-01
1.644173e+02 2.690900e-01
1.647873e+02 2.648400e-01
1.651573e+02 2.561200e-01
1.655273e+02 2.468600e-01
1.659173e+02 2.416400e-01
1.662873e+02 2.440200e-01
1.666573e+02 2.534500e-01
1.670273e+02 2.772000e-01
1.673973e+02 2.793900e-01
1.677673e+02 2.793900e-01
1.681373e+02 2.821400e-01
1.684973e+02 2.765800e-01
1.688673e+02 2.748200e-01
1.690573e+02 2.740300e-01
1.692373e+02 2.675800e-01
1.696073e+02 2.773700e-01
1.699773e+02 2.711200e-01
1.703473e+02 2.782600e-01
1.707173e+02 2.868100e-01
1.710873e+02 3.038500e-01
1.714573e+02 3.195400e-01
1.718273e+02 3.611200e-01
1.721873e+02 3.471600e-01
1.725573e+02 3.512400e-01
1.729473e+02 3.795500e-01
1.733173e+02 3.881000e-01
1.736873e+02 4.215500e-01
1.740573e+02 4.086800e-01
1.744273e+02 4.086800e-01
1.747973e+02 3.944700e-01
1.751673e+02 4.380600e-01
1.755373e+02 4.583400e-01
1.757173e+02 4.487300e-01
1.758973e+02 4.448500e-01
1.762673e+02 4.341800e-01
1.766373e+02 4.347000e-01
1.770073e+02 4.103400e-01
1.773773e+02 4.011700e-01
1.777473e+02 3.920800e-01
1.781173e+02 3.714200e-01
1.784773e+02 3.395000e-01
1.788473e+02 3.318900e-01
1.792173e+02 3.453100e-01
1.795873e+02 3.129400e-01
1.799573e+02 3.087900e-01
1.803273e+02 2.890300e-01
1.807173e+02 3.498100e-01
1.810873e+02 3.498100e-01
1.814573e+02 3.843200e-01
1.818173e+02 3.862500e-01
1.821873e+02 4.069000e-01
1.823773e+02 4.012700e-01
1.825573e+02 4.334600e-01
1.829273e+02 4.304700e-01
1.832973e+02 4.353100e-01
1.836673e+02 4.478400e-01
1.840273e+02 4.415900e-01
1.843973e+02 4.394600e-01
1.847673e+02 4.466000e-01
1.851373e+02 4.364700e-01
1.855073e+02 4.293100e-01
1.858673e+02 4.226100e-01
1.862373e+02 4.220700e-01
1.866073e+02 4.085800e-01
1.869773e+02 4.206600e-01
1.873473e+02 4.429000e-01
1.877173e+02 4.429000e-01
1.880773e+02 4.682200e-01
1.884473e+02 4.642700e-01
1.888173e+02 4.629300e-01
1.891873e+02 4.685900e-01
1.893673e+02 4.799600e-01
1.895573e+02 4.822500e-01
1.899473e+02 4.839300e-01
1.903073e+02 4.890500e-01
1.906773e+02 4.961900e-01
1.910473e+02 5.001700e-01
1.914173e+02 5.062700e-01
1.917873e+02 5.144700e-01
1.921473e+02 5.511600e-01
1.925173e+02 5.714700e-01
1.928873e+02 5.910600e-01
1.932573e+02 6.338500e-01
1.936273e+02 6.573900e-01
1.939873e+02 6.779700e-01
1.943573e+02 6.779700e-01
1.947273e+02 7.082400e-01
1.950973e+02 7.601200e-01
1.954573e+02 7.793400e-01
1.958273e+02 8.152600e-01
1.960173e+02 8.314000e-01
1.961973e+02 8.524000e-01
1.965673e+02 8.388100e-01
1.969373e+02 8.327300e-01
1.972973e+02 8.168500e-01
1.976673e+02 8.173600e-01
1.980373e+02 7.576500e-01
1.984073e+02 7.168900e-01
1.987673e+02 6.793800e-01
1.991373e+02 6.292500e-01
1.995073e+02 6.079800e-01
1.998773e+02 5.690700e-01
2.002373e+02 5.422600e-01
2.006073e+02 5.214400e-01
2.009773e+02 5.214400e-01
2.013673e+02 4.987600e-01
2.017373e+02 4.622200e-01
2.020973e+02 4.353100e-01
2.024673e+02 4.390200e-01
2.026473e+02 3.908400e-01
2.028373e+02 3.648300e-01
2.032073e+02 3.479500e-01
2.035673e+02 3.121300e-01
2.039373e+02 2.941400e-01
2.043073e+02 2.633400e-01
2.046673e+02 2.484400e-01
2.050373e+02 2.338800e-01
2.054073e+02 2.039600e-01
2.057773e+02 1.782900e-01
2.061373e+02 1.654000e-01
2.065073e+02 1.771400e-01
2.068773e+02 1.588800e-01
2.072473e+02 1.431700e-01
2.076073e+02 1.431700e-01
2.079773e+02 1.399000e-01
2.083473e+02 1.258700e-01
2.087073e+02 1.121100e-01
2.090773e+02 1.089300e-01
2.092573e+02 1.205800e-01
2.094473e+02 1.296700e-01
2.098073e+02 1.135200e-01
2.101773e+02 1.136100e-01
2.105473e+02 9.349000e-02
2.109173e+02 8.696000e-02
2.112773e+02 9.499000e-02
2.116473e+02 9.993000e-02
2.120173e+02 7.232000e-02
2.123773e+02 7.673000e-02
2.127473e+02 7.496000e-02
2.131173e+02 7.788000e-02
2.134773e+02 7.964000e-02
2.138473e+02 8.679000e-02
2.142173e+02 8.679000e-02
2.145773e+02 6.341000e-02
2.149473e+02 6.111000e-02
2.153173e+02 4.576000e-02
2.156773e+02 3.173000e-02
2.160473e+02 2.096000e-02
2.162273e+02 2.105000e-02
2.164173e+02 4.390000e-02
2.167773e+02 4.735000e-02
2.171473e+02 5.299000e-02
2.175173e+02 4.267000e-02
2.178773e+02 1.823000e-02
2.182473e+02 2.688000e-02
2.186173e+02 2.087000e-02
2.189773e+02 -2.590000e-03
2.193473e+02 8.260000e-03
2.197173e+02 2.635000e-02
2.200773e+02 9.670000e-03
2.204473e+02 1.196000e-02
2.208173e+02 1.196000e-02
2.211773e+02 2.070000e-02
2.215673e+02 1.655000e-02
2.219173e+02 3.217000e-02
2.222773e+02 4.338000e-02
2.226673e+02 4.099000e-02
2.228573e+02 4.249000e-02
2.230373e+02 2.529000e-02
2.234073e+02 9.930000e-03
2.237673e+02 1.673000e-02
2.241373e+02 3.032000e-02
2.244973e+02 9.670000e-03
2.248673e+02 -1.010000e-03
2.252373e+02 2.158000e-02
2.255973e+02 2.317000e-02
2.259673e+02 1.408000e-02
2.263373e+02 2.670000e-02
2.266973e+02 3.482000e-02
2.270673e+02 1.885000e-02
2.274273e+02 1.885000e-02
2.277973e+02 3.384000e-02
2.281673e+02 3.191000e-02
2.285273e+02 4.408000e-02
2.288973e+02 4.805000e-02
2.292573e+02 5.776000e-02
2.294473e+02 4.726000e-02
2.296273e+02 1.240000e-02
2.299973e+02 1.496000e-02
2.303573e+02 -1.089000e-02
2.307273e+02 -1.230000e-02
2.310873e+02 -1.548000e-02
2.314573e+02 -1.618000e-02
2.318273e+02 -1.715000e-02
2.321873e+02 -3.057000e-02
2.325573e+02 -1.557000e-02
2.329173e+02 -4.045000e-02
2.332873e+02 -3.736000e-02
2.336573e+02 -9.480000e-03
2.340173e+02 -9.480000e-03
2.343873e+02 -8.330000e-03
2.347473e+02 5.080000e-03
2.351173e+02 -3.762000e-02
2.354873e+02 -4.565000e-02
2.358473e+02 -5.183000e-02
2.362173e+02 -6.613000e-02
2.363973e+02 -5.871000e-02
2.365773e+02 -6.507000e-02
2.369473e+02 -5.421000e-02
2.373073e+02 -5.739000e-02
2.376773e+02 -6.392000e-02
2.380473e+02 -4.548000e-02
2.384073e+02 -5.395000e-02
2.387773e+02 -5.033000e-02
2.391373e+02 -5.395000e-02
2.395073e+02 -5.563000e-02
2.398673e+02 -5.827000e-02
2.402373e+02 -7.062000e-02
2.405973e+02 -7.062000e-02
2.409673e+02 -9.409000e-02
2.413373e+02 -1.052100e-01
2.416973e+02 -6.895000e-02
2.420373e+02 -4.159000e-02
2.424073e+02 -4.927000e-02
2.427673e+02 -5.095000e-02
2.429573e+02 -5.342000e-02
2.431373e+02 -4.415000e-02
2.435073e+02 -6.066000e-02
2.438673e+02 -5.165000e-02
2.442373e+02 -3.771000e-02
2.445973e+02 -3.824000e-02
2.449673e+02 -1.257000e-02
2.453273e+02 -3.321000e-02
2.456973e+02 -4.556000e-02
2.460573e+02 -3.330000e-02
2.464273e+02 -2.651000e-02
2.467873e+02 -1.936000e-02
2.471573e+02 -1.936000e-02
2.475173e+02 -2.333000e-02
2.478873e+02 -2.492000e-02
2.482473e+02 -1.998000e-02
2.486173e+02 -4.336000e-02
2.489773e+02 -2.448000e-02
2.493473e+02 -6.740000e-03
2.495273e+02 2.880000e-03
2.497073e+02 8.080000e-03
2.500773e+02 1.399000e-02
2.504373e+02 3.676000e-02
2.508073e+02 4.629000e-02
2.511673e+02 6.226000e-02
2.515373e+02 6.711000e-02
2.518973e+02 1.135200e-01
2.522673e+02 1.222600e-01
2.526273e+02 1.152900e-01
2.529973e+02 9.561000e-02
2.533573e+02 1.285200e-01
2.537273e+02 1.285200e-01
2.540873e+02 1.039900e-01
2.544573e+02 9.896000e-02
2.548173e+02 9.588000e-02
2.551873e+02 8.370000e-02
2.555473e+02 8.493000e-02
2.559173e+02 7.532000e-02
2.562773e+02 5.246000e-02
2.564673e+02 4.902000e-02
2.566473e+02 3.940000e-02
2.570073e+02 3.032000e-02
2.573773e+02 4.126000e-02
2.577373e+02 3.773000e-02
2.581073e+02 1.302000e-02
2.584673e+02 2.899000e-02
2.588373e+02 -2.770000e-03
2.591973e+02 1.055000e-02
2.595673e+02 4.673000e-02
2.599273e+02 6.782000e-02
2.602973e+02 6.782000e-02
2.606573e+02 6.940000e-02
2.610173e+02 1.067300e-01
2.613873e+02 1.329400e-01
2.617473e+02 1.681400e-01
2.621173e+02 1.938200e-01
2.624773e+02 2.657300e-01
2.628473e+02 3.067700e-01
2.630273e+02 3.642100e-01
2.631873e+02 4.013400e-01
2.635473e+02 4.112200e-01
2.639173e+02 4.350400e-01
2.642773e+02 4.575500e-01
2.646473e+02 4.361000e-01
2.650073e+02 4.207600e-01
2.653673e+02 3.702900e-01
2.657373e+02 3.305800e-01
2.660973e+02 3.139800e-01
2.664673e+02 3.038500e-01
