116.1755	0.24533
116.3655	0.23324
116.5555	0.23102
116.9655	0.22895
117.3355	0.23287
117.7155	0.22234
118.0955	0.23405
118.4755	0.22538
118.8555	0.20757
119.2355	0.20765
119.6355	0.21447
120.0155	0.2101
120.3955	0.2156
120.7755	0.21106
121.1555	0.21055
121.5255	0.20773
121.9355	0.21812
122.3155	0.22352
122.6855	0.22352
123.0655	0.20877
123.2555	0.21514
123.4455	0.22108
123.8255	0.23028
124.2055	0.22873
124.6055	0.23013
124.9855	0.23451
125.3655	0.22575
125.7455	0.22502
126.1155	0.24119
126.4955	0.22983
126.8755	0.23851
127.2755	0.23658
127.6555	0.23005
128.0355	0.21248
128.4155	0.22747
128.7955	0.24125
129.1655	0.22567
129.5755	0.22567
129.9455	0.2348
130.1355	0.22285
130.3255	0.23585
130.7055	0.22398
131.0855	0.23555
131.4655	0.22094
131.8455	0.21901
132.2155	0.22843
132.6255	0.22909
132.9955	0.22338
133.3755	0.23058
133.7555	0.23176
134.1355	0.23117
134.5155	0.23547
134.8855	0.23317
135.2955	0.21381
135.6655	0.21885
136.0455	0.21826
136.4255	0.21826
136.8055	0.21834
136.9955	0.20572
137.1855	0.20988
137.5855	0.2029
137.9555	0.21597
138.3355	0.22086
138.7155	0.21536
139.0955	0.21225
139.4755	0.21063
139.8455	0.20166
140.2255	0.21471
140.6255	0.19312
141.0055	0.19846
141.3855	0.19334
141.7655	0.2041
142.1355	0.20633
142.5155	0.21055
142.8955	0.19387
143.2955	0.19387
143.6755	0.21069
144.0455	0.21938
144.2355	0.22019
144.4255	0.20395
144.8055	0.21211
145.1855	0.20937
145.5555	0.20862
145.9355	0.2196
146.3355	0.21069
146.7155	0.21092
147.0955	0.20513
147.4755	0.21997
147.8455	0.21004
148.2255	0.21447
148.6055	0.22094
149.0055	0.21759
149.3855	0.21901
149.7555	0.22376
150.1355	0.22376
150.5155	0.22123
150.8855	0.22301
151.0755	0.21909
151.2655	0.21359
151.6455	0.20395
152.0455	0.20706
152.4255	0.20617
152.7955	0.19363
153.1755	0.19022
153.5555	0.18496
153.9255	0.19379
154.3055	0.18147
154.6855	0.18259
155.0855	0.19081
155.4655	0.20069
155.8355	0.21737
156.2155	0.19979
156.5955	0.21069
156.9655	0.21069
157.3455	0.20854
157.7255	0.21471
157.9155	0.20609
158.1255	0.2279
